order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1433386,19077,prior,26,2,10,13.0
2971181,19077,train,27,6,12,30.0
1428870,19702,prior,1,3,9,
2095581,19702,prior,2,1,7,12.0
1536720,19702,prior,3,2,7,8.0
2077781,19702,prior,4,1,9,6.0
248728,19702,prior,5,1,1,14.0
370968,19702,prior,6,3,10,2.0
864702,19702,prior,7,5,18,30.0
281345,19702,prior,8,2,13,4.0
3349425,19702,prior,9,1,15,13.0
1388279,19702,prior,10,4,16,3.0
2763698,19702,prior,11,1,8,4.0
1295048,19702,prior,12,2,7,1.0
399885,19702,prior,13,1,7,6.0
3026086,19702,prior,14,5,15,4.0
2009809,19702,prior,15,1,7,3.0
2885247,19702,prior,16,1,23,7.0
1325585,19702,prior,17,6,18,5.0
3116080,19702,prior,18,3,15,4.0
1981400,19702,prior,19,0,22,4.0
302266,19702,prior,20,4,6,11.0
182242,19702,prior,21,1,6,4.0
540711,19702,prior,22,3,9,16.0
1994033,19702,prior,23,1,7,19.0
1649555,19702,prior,24,5,9,11.0
1493265,19702,prior,25,3,8,12.0
2132357,19702,prior,26,4,7,1.0
2452056,19702,prior,27,2,18,12.0
2223751,19702,prior,28,3,19,1.0
288412,19702,prior,29,2,15,13.0
2251887,19702,prior,30,4,11,16.0
3020362,19702,prior,31,1,10,25.0
2294423,19702,prior,32,1,16,0.0
541232,19702,prior,33,1,19,7.0
1504650,19702,prior,34,1,11,28.0
862963,19702,train,35,1,9,7.0
2095191,20266,prior,1,0,12,
1525137,20266,prior,2,6,10,6.0
2074373,20266,prior,3,3,18,30.0
409574,20266,prior,4,4,16,15.0
3273049,20266,prior,5,4,19,7.0
2836942,20266,prior,6,6,8,16.0
1035488,20266,prior,7,6,16,14.0
1935374,20266,prior,8,0,11,8.0
315420,20266,prior,9,6,14,6.0
1746284,20266,prior,10,0,9,22.0
960120,20266,prior,11,0,12,21.0
1944340,20266,prior,12,6,15,13.0
3201316,20266,prior,13,6,14,7.0
1335277,20266,prior,14,6,10,7.0
1143602,20266,prior,15,6,11,7.0
769057,20266,prior,16,6,11,21.0
3012447,20266,prior,17,5,17,30.0
1062555,20266,prior,18,6,19,15.0
1041634,20266,prior,19,5,19,6.0
981696,20266,prior,20,5,11,14.0
3178312,20266,prior,21,6,12,8.0
1814804,20266,prior,22,6,18,7.0
2921850,20266,prior,23,6,16,14.0
2227178,20266,prior,24,0,12,8.0
468541,20266,prior,25,6,13,6.0
804095,20266,prior,26,0,8,1.0
1473915,20266,prior,27,6,12,6.0
2745716,20266,prior,28,6,18,14.0
3133381,20266,prior,29,0,10,8.0
2734316,20266,train,30,0,18,7.0
668539,20278,prior,1,2,13,
1964310,20278,prior,2,0,15,5.0
1658796,20278,prior,3,5,11,5.0
1805673,20278,prior,4,5,11,0.0
1442617,20278,prior,5,0,10,9.0
3154933,20278,prior,6,3,10,3.0
2924811,20278,prior,7,1,12,5.0
1916234,20278,prior,8,1,11,7.0
459660,20278,prior,9,4,9,3.0
965884,20278,prior,10,0,0,3.0
1261187,20278,prior,11,4,13,4.0
43345,20278,prior,12,1,5,4.0
804050,20278,prior,13,5,15,4.0
2325304,20278,prior,14,2,10,4.0
2849504,20278,prior,15,5,17,3.0
2197943,20278,prior,16,3,10,5.0
528556,20278,prior,17,0,20,4.0
1153074,20278,prior,18,6,14,6.0
605840,20278,prior,19,3,15,4.0
3318124,20278,prior,20,1,20,5.0
1289288,20278,prior,21,2,11,8.0
45382,20278,prior,22,0,9,5.0
2018365,20278,prior,23,4,13,4.0
2725820,20278,prior,24,0,17,3.0
1305193,20278,prior,25,5,14,5.0
1661954,20278,prior,26,2,10,4.0
2291523,20278,prior,27,4,23,2.0
353732,20278,prior,28,2,13,5.0
2436946,20278,prior,29,5,13,3.0
2159263,20278,prior,30,1,10,3.0
905744,20278,prior,31,2,15,8.0
1956124,20278,prior,32,1,18,6.0
1174029,20278,prior,33,1,11,7.0
1840014,20278,prior,34,1,6,7.0
918722,20278,prior,35,1,10,7.0
2977612,20278,prior,36,1,8,7.0
1610015,20278,prior,37,5,9,4.0
1939021,20278,prior,38,4,16,6.0
3003459,20278,prior,39,4,21,7.0
1900963,20278,prior,40,4,9,7.0
2917347,20278,prior,41,2,11,5.0
2519647,20278,prior,42,1,11,6.0
2959562,20278,prior,43,1,11,0.0
3096100,20278,prior,44,6,22,5.0
2536330,20278,prior,45,6,7,7.0
16773,20278,prior,46,4,18,5.0
1863231,20278,prior,47,5,18,8.0
2128570,20278,prior,48,3,7,5.0
3173842,20278,prior,49,5,7,2.0
691848,20278,prior,50,5,18,0.0
2446624,20278,prior,51,5,23,0.0
353331,20278,prior,52,5,23,0.0
2607177,20278,prior,53,4,1,6.0
2405238,20278,prior,54,5,8,8.0
2963762,20278,prior,55,4,23,6.0
2955224,20278,prior,56,4,1,7.0
2682297,20278,prior,57,3,11,6.0
1538617,20278,prior,58,3,11,0.0
74854,20278,prior,59,5,11,2.0
2917592,20278,prior,60,2,23,4.0
2192647,20278,prior,61,2,23,0.0
656866,20278,train,62,4,11,9.0
2483104,20300,prior,1,5,16,
3274462,20300,prior,2,3,11,12.0
2688746,20300,prior,3,4,12,8.0
2065107,20300,prior,4,4,14,0.0
1613558,20300,prior,5,3,1,6.0
3376587,20300,prior,6,3,15,0.0
1939161,20300,prior,7,5,14,2.0
91353,20300,prior,8,1,9,10.0
1811947,20300,prior,9,4,19,10.0
3317133,20300,prior,10,2,18,5.0
1967109,20300,prior,11,5,15,3.0
37893,20300,prior,12,3,8,5.0
2488982,20300,prior,13,4,9,8.0
3007887,20300,prior,14,6,8,23.0
3115567,20300,prior,15,3,15,4.0
613607,20300,prior,16,4,9,8.0
1072696,20300,prior,17,5,9,8.0
1326426,20300,prior,18,4,11,6.0
2327205,20300,prior,19,4,9,7.0
2366709,20300,prior,20,3,8,6.0
1524444,20300,prior,21,2,8,6.0
1421564,20300,prior,22,2,11,7.0
743863,20300,prior,23,1,22,6.0
423988,20300,prior,24,3,12,9.0
2319640,20300,prior,25,5,13,9.0
2391164,20300,prior,26,4,13,6.0
2586037,20300,prior,27,1,11,11.0
2683474,20300,prior,28,2,10,1.0
781019,20300,prior,29,1,18,6.0
1036892,20300,prior,30,6,10,5.0
321970,20300,prior,31,1,9,16.0
1350928,20300,prior,32,3,22,2.0
392977,20300,prior,33,4,7,8.0
2023533,20300,prior,34,2,10,26.0
2016821,20300,prior,35,2,11,7.0
1544498,20300,prior,36,2,11,7.0
3182795,20300,prior,37,1,8,6.0
2083040,20300,prior,38,5,11,4.0
2244971,20300,prior,39,4,11,6.0
453350,20300,prior,40,4,11,28.0
12898,20300,prior,41,3,14,6.0
72256,20300,prior,42,3,15,7.0
1921331,20300,prior,43,2,14,6.0
1782023,20300,prior,44,6,13,4.0
1449254,20300,prior,45,3,9,4.0
1035807,20300,prior,46,4,13,1.0
6823,20300,prior,47,5,8,8.0
2124278,20300,prior,48,0,0,16.0
2714696,20300,prior,49,2,2,2.0
308623,20300,test,50,3,16,1.0
657088,20309,prior,1,3,18,
2964955,20309,prior,2,0,14,11.0
1984620,20309,prior,3,0,14,14.0
2571150,20309,prior,4,0,14,7.0
1337708,20309,prior,5,3,16,30.0
1527371,20309,prior,6,2,13,13.0
1993685,20309,prior,7,2,11,7.0
1084983,20309,prior,8,2,15,7.0
1681361,20309,prior,9,2,13,7.0
1798046,20309,prior,10,2,17,7.0
566305,20309,prior,11,2,11,14.0
182170,20309,prior,12,1,16,30.0
1076563,20309,prior,13,5,17,4.0
144133,20309,prior,14,2,17,18.0
1776449,20309,prior,15,0,15,5.0
47056,20309,prior,16,1,17,22.0
2819565,20309,prior,17,4,15,3.0
730857,20309,prior,18,2,11,12.0
1435818,20309,prior,19,4,18,30.0
863808,20309,prior,20,2,17,5.0
2109597,20309,prior,21,5,15,10.0
795359,20309,prior,22,4,10,13.0
2769187,20309,prior,23,4,9,14.0
80508,20309,prior,24,6,14,9.0
2226695,20309,prior,25,4,8,26.0
320660,20309,train,26,3,10,27.0
1229268,20320,prior,1,0,19,
2151694,20320,prior,2,2,19,2.0
758189,20320,prior,3,5,20,3.0
2031915,20320,prior,4,1,7,3.0
1690479,20320,prior,5,3,13,2.0
2859036,20320,prior,6,0,19,4.0
184957,20320,prior,7,2,11,2.0
279959,20320,prior,8,3,8,1.0
2492379,20320,prior,9,3,20,0.0
1722803,20320,prior,10,5,19,2.0
2877990,20320,prior,11,0,19,2.0
1217165,20320,prior,12,0,9,7.0
1853802,20320,prior,13,2,18,2.0
1468261,20320,prior,14,2,10,7.0
610970,20320,prior,15,6,9,4.0
1275788,20320,prior,16,0,20,1.0
3182917,20320,prior,17,4,18,4.0
330316,20320,prior,18,0,19,3.0
1785066,20320,prior,19,4,21,4.0
1038884,20320,prior,20,2,10,5.0
1185397,20320,prior,21,0,10,5.0
1717230,20320,prior,22,0,15,0.0
2330202,20320,prior,23,3,21,3.0
939276,20320,prior,24,1,19,5.0
474854,20320,prior,25,5,9,4.0
1405816,20320,prior,26,1,19,3.0
3329912,20320,prior,27,0,14,6.0
3256649,20320,prior,28,4,12,4.0
642654,20320,prior,29,5,15,15.0
3365222,20320,prior,30,2,11,4.0
2017512,20320,prior,31,4,8,9.0
3378791,20320,prior,32,2,20,5.0
787627,20320,prior,33,1,19,6.0
1481669,20320,prior,34,0,17,6.0
638740,20320,prior,35,0,16,7.0
1497445,20320,prior,36,3,6,3.0
118340,20320,prior,37,0,19,4.0
2737408,20320,prior,38,4,21,4.0
739126,20320,prior,39,0,14,3.0
3378953,20320,prior,40,4,10,4.0
1196612,20320,prior,41,0,11,3.0
2176439,20320,prior,42,3,18,3.0
2288065,20320,prior,43,6,13,3.0
1468945,20320,prior,44,6,14,7.0
1224648,20320,prior,45,0,20,8.0
1845162,20320,prior,46,5,7,5.0
1880224,20320,prior,47,2,15,4.0
824377,20320,prior,48,3,16,1.0
65500,20320,prior,49,1,12,5.0
325935,20320,prior,50,0,19,13.0
2631376,20320,prior,51,1,12,8.0
580713,20320,prior,52,3,19,9.0
22936,20320,prior,53,4,16,1.0
2718976,20320,prior,54,1,19,11.0
1166560,20320,prior,55,4,10,3.0
1316164,20320,prior,56,2,14,5.0
778433,20320,prior,57,6,19,4.0
981076,20320,prior,58,1,7,2.0
2556616,20320,prior,59,5,19,4.0
1724494,20320,prior,60,3,10,5.0
3406366,20320,prior,61,0,20,11.0
2435029,20320,prior,62,5,10,12.0
1414544,20320,prior,63,1,10,3.0
2432436,20320,prior,64,4,16,3.0
1756000,20320,prior,65,1,19,4.0
1736891,20320,prior,66,2,10,8.0
182681,20320,prior,67,1,14,6.0
809120,20320,prior,68,4,15,3.0
778680,20320,prior,69,1,9,4.0
2315274,20320,prior,70,2,19,1.0
2738254,20320,prior,71,0,18,5.0
3252564,20320,prior,72,5,11,5.0
240695,20320,prior,73,1,14,3.0
268049,20320,prior,74,5,11,4.0
2897146,20320,prior,75,2,13,4.0
849757,20320,prior,76,3,19,1.0
1048898,20320,prior,77,6,19,3.0
1226137,20320,prior,78,2,19,10.0
1994238,20320,prior,79,2,8,7.0
391215,20320,train,80,6,15,4.0
2537448,20322,prior,1,0,2,
1457394,20322,prior,2,0,14,0.0
2900709,20322,prior,3,2,8,23.0
3320946,20322,prior,4,1,9,20.0
1427648,20322,prior,5,0,12,20.0
1064489,20322,prior,6,0,15,0.0
3099672,20322,prior,7,1,12,8.0
584052,20322,prior,8,2,20,1.0
638165,20322,prior,9,1,10,6.0
3200295,20322,prior,10,1,16,0.0
375917,20322,prior,11,4,11,3.0
3102720,20322,prior,12,2,11,12.0
3313674,20322,prior,13,5,21,3.0
905020,20322,prior,14,3,11,12.0
564755,20322,prior,15,6,20,3.0
1084814,20322,prior,16,1,8,2.0
1931668,20322,prior,17,4,9,3.0
1309371,20322,prior,18,1,10,4.0
1647707,20322,prior,19,2,0,8.0
457265,20322,prior,20,2,16,0.0
664447,20322,prior,21,4,19,2.0
160800,20322,prior,22,3,9,6.0
2153131,20322,prior,23,1,11,5.0
1885680,20322,prior,24,4,9,3.0
2990013,20322,prior,25,1,8,4.0
3215108,20322,prior,26,6,13,5.0
1716762,20322,prior,27,1,14,2.0
648733,20322,prior,28,4,2,3.0
3419866,20322,prior,29,4,10,7.0
1783207,20322,prior,30,0,8,3.0
3269814,20322,prior,31,5,10,5.0
2842227,20322,prior,32,0,14,2.0
390207,20322,prior,33,5,11,5.0
2124114,20322,prior,34,6,10,1.0
1818319,20322,prior,35,2,17,3.0
1975692,20322,prior,36,1,17,6.0
1631082,20322,prior,37,1,15,7.0
2795662,20322,prior,38,1,20,0.0
1779099,20322,prior,39,0,9,20.0
1736469,20322,prior,40,1,21,1.0
2190063,20322,prior,41,6,7,5.0
1503216,20322,prior,42,6,8,0.0
2455167,20322,prior,43,4,10,5.0
1805992,20322,prior,44,0,20,3.0
2878987,20322,prior,45,5,16,5.0
788010,20322,prior,46,5,20,7.0
1879118,20322,prior,47,0,8,2.0
2898611,20322,prior,48,2,7,2.0
323404,20322,prior,49,0,22,5.0
1742760,20322,prior,50,4,9,4.0
975506,20322,prior,51,2,19,5.0
1179868,20322,prior,52,5,3,3.0
2123077,20322,prior,53,5,10,14.0
294271,20322,prior,54,5,21,0.0
100082,20322,prior,55,1,11,3.0
2181735,20322,prior,56,0,16,6.0
2540265,20322,prior,57,1,8,1.0
1142967,20322,prior,58,6,9,5.0
971981,20322,prior,59,0,9,1.0
554205,20322,prior,60,4,13,4.0
2904389,20322,prior,61,1,0,11.0
813651,20322,prior,62,1,12,7.0
2574444,20322,prior,63,4,9,3.0
1022291,20322,prior,64,0,12,3.0
611975,20322,train,65,5,10,5.0
1817293,20323,prior,1,2,9,
1619910,20323,prior,2,0,19,5.0
569625,20323,prior,3,2,14,9.0
2247664,20323,prior,4,3,8,8.0
1068844,20323,prior,5,2,22,13.0
1005488,20323,prior,6,4,11,9.0
1307797,20323,prior,7,3,7,6.0
1027825,20323,prior,8,0,11,4.0
620200,20323,prior,9,2,8,9.0
25111,20323,prior,10,1,13,6.0
2108974,20323,prior,11,1,8,14.0
3238976,20323,prior,12,0,14,6.0
1930127,20323,prior,13,2,8,9.0
2305474,20323,prior,14,3,8,8.0
401686,20323,prior,15,3,19,14.0
1586605,20323,prior,16,6,7,3.0
2025761,20323,prior,17,6,10,14.0
1675535,20323,prior,18,5,15,6.0
952686,20323,prior,19,6,8,8.0
2321136,20323,prior,20,2,14,10.0
1570184,20323,prior,21,2,14,7.0
2416032,20323,prior,22,6,9,11.0
576318,20323,prior,23,6,8,14.0
2748879,20323,prior,24,0,11,15.0
2423869,20323,prior,25,4,15,11.0
72139,20323,prior,26,1,16,4.0
2496634,20323,prior,27,2,11,22.0
1998887,20323,prior,28,1,9,13.0
2433584,20323,prior,29,2,12,30.0
1898253,20323,prior,30,4,15,9.0
85144,20323,prior,31,1,7,30.0
178138,20323,test,32,5,8,4.0
880622,20329,prior,1,4,14,
2091689,20329,prior,2,3,16,6.0
501452,20329,prior,3,3,10,7.0
3092273,20329,prior,4,4,11,8.0
2632383,20329,prior,5,2,9,19.0
2674978,20329,prior,6,5,9,3.0
404625,20329,prior,7,3,9,5.0
2643841,20329,prior,8,5,10,9.0
1769027,20329,prior,9,4,9,6.0
3007614,20329,prior,10,5,11,8.0
2560988,20329,prior,11,3,11,5.0
1228759,20329,prior,12,3,13,7.0
180031,20329,prior,13,3,14,7.0
2521771,20329,prior,14,4,9,8.0
1854110,20329,prior,15,4,16,7.0
3221296,20329,prior,16,4,16,7.0
600179,20329,prior,17,3,9,6.0
556205,20329,prior,18,3,13,7.0
3376249,20329,prior,19,4,8,8.0
2772548,20329,prior,20,2,13,5.0
1507342,20329,prior,21,3,9,22.0
2449511,20329,prior,22,3,8,30.0
2778970,20329,prior,23,4,11,30.0
2449732,20329,prior,24,3,8,6.0
1385337,20329,prior,25,4,9,30.0
1536373,20329,prior,26,4,8,7.0
1121481,20329,prior,27,5,10,8.0
1245769,20329,prior,28,3,11,5.0
2789921,20329,prior,29,3,10,7.0
1447453,20329,prior,30,3,14,7.0
476122,20329,test,31,3,10,7.0
2047047,20334,prior,1,3,15,
1384576,20334,prior,2,2,20,6.0
65646,20334,prior,3,5,15,3.0
2076889,20334,prior,4,5,15,7.0
810988,20334,prior,5,2,11,4.0
3295798,20334,prior,6,6,10,11.0
645200,20334,prior,7,4,12,26.0
2204438,20334,prior,8,3,18,20.0
811799,20334,prior,9,4,20,1.0
2936218,20334,prior,10,4,15,14.0
777115,20334,prior,11,6,9,9.0
834287,20334,prior,12,3,8,4.0
3276781,20334,prior,13,3,11,7.0
811353,20334,prior,14,3,10,7.0
2575416,20334,prior,15,4,14,1.0
2986540,20334,prior,16,5,8,1.0
2676177,20334,prior,17,1,9,10.0
1100860,20334,prior,18,1,12,7.0
3315432,20334,prior,19,6,12,5.0
846604,20334,prior,20,3,15,4.0
550079,20334,prior,21,3,8,7.0
3144563,20334,prior,22,1,4,5.0
3152165,20334,prior,23,3,21,2.0
1326798,20334,prior,24,1,15,5.0
3340735,20334,prior,25,6,6,5.0
1295782,20334,prior,26,4,6,5.0
910691,20334,prior,27,0,17,3.0
3083940,20334,prior,28,2,22,9.0
34109,20334,prior,29,6,14,18.0
817013,20334,prior,30,0,20,8.0
2108391,20334,prior,31,2,15,9.0
983891,20334,prior,32,2,12,7.0
69426,20334,prior,33,5,7,17.0
113400,20334,prior,34,3,15,5.0
1680506,20334,prior,35,5,21,9.0
2188418,20334,prior,36,4,19,6.0
2993889,20334,prior,37,2,15,5.0
1191866,20334,prior,38,5,7,10.0
1970566,20334,prior,39,1,11,3.0
439627,20334,prior,40,4,22,3.0
182755,20334,prior,41,1,12,4.0
3267722,20334,prior,42,6,8,12.0
2167858,20334,prior,43,2,15,3.0
748093,20334,prior,44,3,18,15.0
633499,20334,prior,45,0,13,4.0
1003588,20334,prior,46,6,7,6.0
145868,20334,train,47,5,22,27.0
1755273,20339,prior,1,0,12,
1545336,20339,prior,2,0,11,7.0
261031,20339,prior,3,6,11,13.0
1259708,20339,prior,4,0,12,8.0
1165480,20339,prior,5,4,10,4.0
2055421,20339,prior,6,6,9,2.0
1997067,20339,prior,7,0,10,1.0
3339878,20339,prior,8,0,10,7.0
3413529,20339,prior,9,0,10,14.0
2288631,20339,prior,10,4,13,11.0
2587043,20339,prior,11,3,8,6.0
1537494,20339,prior,12,5,7,2.0
332962,20339,prior,13,0,13,2.0
1666248,20339,prior,14,0,10,7.0
782249,20339,prior,15,0,14,7.0
1002529,20339,prior,16,0,12,7.0
2526254,20339,prior,17,0,10,7.0
2711056,20339,prior,18,0,10,7.0
2598710,20339,prior,19,6,15,6.0
127695,20339,prior,20,1,10,9.0
3386970,20339,prior,21,6,13,5.0
2198109,20339,prior,22,4,10,5.0
2401787,20339,prior,23,1,8,4.0
1569896,20339,prior,24,2,11,1.0
1275046,20339,prior,25,2,19,0.0
2055891,20339,prior,26,6,9,4.0
393596,20339,prior,27,4,11,5.0
641280,20339,prior,28,0,15,3.0
2936655,20339,prior,29,2,18,2.0
3152802,20339,prior,30,0,11,5.0
2533164,20339,prior,31,0,10,7.0
379773,20339,prior,32,6,15,6.0
2617458,20339,prior,33,1,15,2.0
1702813,20339,prior,34,0,10,6.0
2462251,20339,prior,35,0,9,7.0
2435871,20339,prior,36,6,14,6.0
2726399,20339,prior,37,6,13,14.0
579919,20339,prior,38,1,9,2.0
1601277,20339,prior,39,6,13,5.0
1172174,20339,prior,40,4,15,5.0
1230590,20339,prior,41,6,9,2.0
1337093,20339,prior,42,3,11,18.0
1171923,20339,prior,43,1,12,5.0
1095984,20339,prior,44,0,14,13.0
495011,20339,prior,45,2,10,2.0
870505,20339,prior,46,6,20,4.0
2257509,20339,prior,47,0,13,8.0
2959550,20339,prior,48,5,21,5.0
570814,20339,prior,49,0,11,9.0
1756173,20339,prior,50,2,13,9.0
2309390,20339,prior,51,0,9,5.0
467904,20339,prior,52,3,16,3.0
2661846,20339,prior,53,6,9,3.0
2506270,20339,prior,54,1,16,2.0
1319511,20339,prior,55,0,10,6.0
2430909,20339,prior,56,3,12,3.0
1278118,20339,prior,57,0,13,4.0
2820904,20339,prior,58,6,14,6.0
1910750,20339,prior,59,0,9,8.0
1802005,20339,prior,60,0,9,7.0
614783,20339,prior,61,0,9,14.0
1397270,20339,train,62,6,20,6.0
3232333,20373,prior,1,2,8,
1626539,20373,prior,2,2,8,7.0
2319570,20373,prior,3,1,12,6.0
1624977,20373,prior,4,3,13,2.0
376424,20373,prior,5,2,9,6.0
1380728,20373,prior,6,4,8,2.0
124949,20373,prior,7,2,8,5.0
1066957,20373,prior,8,1,11,6.0
1622966,20373,prior,9,4,11,10.0
2004573,20373,prior,10,5,11,1.0
46406,20373,prior,11,2,15,18.0
2553195,20373,prior,12,2,17,7.0
595682,20373,prior,13,2,17,7.0
379897,20373,prior,14,3,12,15.0
3225957,20373,prior,15,3,9,7.0
1981815,20373,prior,16,3,16,7.0
1918804,20373,prior,17,3,10,7.0
827429,20373,prior,18,2,16,30.0
3135967,20373,prior,19,4,15,16.0
1361877,20373,prior,20,4,8,14.0
2227756,20373,prior,21,3,9,6.0
1170172,20373,prior,22,2,9,13.0
1420960,20373,prior,23,4,12,2.0
1211324,20373,prior,24,1,13,4.0
2633107,20373,test,25,3,9,2.0
2128283,21138,prior,1,2,22,
745842,21138,prior,2,2,11,14.0
35608,21138,prior,3,5,12,3.0
2605944,21138,prior,4,3,10,30.0
414438,21138,prior,5,4,13,30.0
1625929,21138,prior,6,3,11,6.0
2233013,21138,prior,7,1,16,5.0
2694562,21138,prior,8,4,14,3.0
758819,21138,prior,9,1,6,4.0
1835707,21138,prior,10,2,14,1.0
2275385,21138,prior,11,2,21,0.0
680641,21138,prior,12,4,7,9.0
3375792,21138,prior,13,0,8,3.0
193694,21138,prior,14,1,16,1.0
1856567,21138,prior,15,1,17,0.0
3076761,21138,prior,16,4,14,10.0
3310919,21138,prior,17,6,13,2.0
1358693,21138,prior,18,3,13,4.0
1468453,21138,prior,19,2,10,13.0
2412426,21138,prior,20,2,10,0.0
3320211,21138,prior,21,2,14,21.0
1446826,21138,prior,22,5,9,17.0
303273,21138,prior,23,1,16,10.0
774514,21138,prior,24,1,9,7.0
616219,21138,prior,25,3,8,2.0
2522193,21138,prior,26,5,20,9.0
1378900,21138,prior,27,4,11,6.0
3005860,21138,prior,28,2,12,12.0
845634,21138,prior,29,3,9,8.0
1036243,21138,prior,30,6,12,3.0
3410947,21138,prior,31,3,10,4.0
1425491,21138,prior,32,1,7,5.0
856114,21138,prior,33,1,10,7.0
3210151,21138,prior,34,2,9,8.0
1187077,21138,prior,35,1,11,6.0
2416954,21138,prior,36,2,10,15.0
1731067,21138,prior,37,2,10,7.0
725174,21138,prior,38,3,12,1.0
1296738,21138,train,39,3,13,0.0
395210,21332,prior,1,5,17,
1995841,21332,prior,2,3,17,5.0
2628069,21332,prior,3,6,11,3.0
3228538,21332,prior,4,6,12,0.0
2267119,21332,prior,5,4,21,5.0
423638,21332,prior,6,4,12,7.0
2013960,21332,prior,7,0,14,3.0
1632655,21332,prior,8,2,11,2.0
871375,21332,prior,9,6,12,4.0
768854,21332,prior,10,1,13,2.0
1674860,21332,prior,11,6,15,5.0
2275923,21332,prior,12,0,14,1.0
446825,21332,prior,13,4,11,4.0
1541582,21332,prior,14,0,13,3.0
905999,21332,prior,15,6,7,6.0
352473,21332,prior,16,1,15,2.0
2600609,21332,prior,17,4,7,3.0
401624,21332,prior,18,4,7,0.0
1300043,21332,prior,19,0,11,3.0
1206202,21332,prior,20,3,11,3.0
862440,21332,prior,21,0,11,4.0
1471390,21332,prior,22,1,9,1.0
2080621,21332,prior,23,6,16,5.0
967739,21332,prior,24,3,20,4.0
791541,21332,prior,25,5,16,2.0
455990,21332,prior,26,5,18,0.0
2707109,21332,prior,27,4,19,6.0
2227317,21332,prior,28,0,17,3.0
498307,21332,prior,29,1,15,1.0
1736900,21332,prior,30,2,17,1.0
2205705,21332,prior,31,5,14,3.0
1177376,21332,prior,32,1,15,3.0
2493901,21332,prior,33,0,6,6.0
835658,21332,prior,34,2,11,2.0
2372489,21332,prior,35,4,11,2.0
48312,21332,prior,36,4,17,0.0
1294754,21332,prior,37,6,9,2.0
1335748,21332,prior,38,1,17,2.0
1559315,21332,prior,39,3,17,2.0
1607990,21332,prior,40,2,9,6.0
1368737,21332,prior,41,2,17,0.0
2974670,21332,prior,42,4,19,2.0
2723876,21332,prior,43,6,14,2.0
1550155,21332,prior,44,3,11,4.0
956750,21332,prior,45,6,8,3.0
3396473,21332,prior,46,2,13,3.0
59987,21332,prior,47,6,17,4.0
1285334,21332,prior,48,2,7,3.0
1199179,21332,prior,49,0,18,5.0
360830,21332,prior,50,2,21,2.0
16064,21332,prior,51,4,16,2.0
754501,21332,prior,52,0,2,3.0
3017508,21332,prior,53,6,9,6.0
3106981,21332,prior,54,0,6,1.0
1662566,21332,prior,55,5,8,5.0
1252492,21332,prior,56,6,14,1.0
2749114,21332,prior,57,0,17,1.0
2642055,21332,prior,58,6,15,6.0
2858385,21332,prior,59,2,17,3.0
1132920,21332,prior,60,3,10,1.0
45804,21332,prior,61,5,10,2.0
1244619,21332,prior,62,2,13,4.0
1915372,21332,prior,63,1,21,6.0
2794976,21332,prior,64,4,16,3.0
2481063,21332,prior,65,6,16,2.0
865897,21332,prior,66,1,7,2.0
2183416,21332,prior,67,4,21,3.0
1327446,21332,prior,68,2,11,5.0
532490,21332,prior,69,0,17,5.0
2573466,21332,prior,70,5,9,5.0
2771588,21332,prior,71,0,9,2.0
1342450,21332,prior,72,1,6,1.0
1222127,21332,prior,73,3,9,2.0
1992153,21332,prior,74,6,17,3.0
73673,21332,prior,75,1,11,2.0
1499611,21332,prior,76,4,9,3.0
1259091,21332,prior,77,4,15,0.0
3219218,21332,prior,78,4,15,7.0
3355365,21332,prior,79,5,20,1.0
2784111,21332,prior,80,3,12,5.0
1546475,21332,prior,81,0,17,4.0
717353,21332,prior,82,2,13,2.0
2725260,21332,prior,83,3,17,1.0
1960115,21332,prior,84,6,9,3.0
2829973,21332,prior,85,3,19,4.0
2105398,21332,prior,86,1,13,5.0
701168,21332,prior,87,6,15,5.0
2486726,21332,prior,88,1,13,2.0
1519017,21332,prior,89,1,14,0.0
988595,21332,prior,90,3,20,2.0
3374424,21332,prior,91,0,12,11.0
2345710,21332,prior,92,3,10,3.0
1455530,21332,prior,93,5,12,2.0
3335588,21332,prior,94,6,17,1.0
3027177,21332,prior,95,3,12,4.0
453879,21332,prior,96,6,17,3.0
1088661,21332,prior,97,3,12,4.0
840793,21332,prior,98,6,20,3.0
157064,21332,prior,99,2,19,3.0
807600,21332,test,100,5,21,3.0
1909994,23346,prior,1,4,14,
1226544,23346,prior,2,0,14,10.0
13830,23346,prior,3,2,17,9.0
3036601,23346,prior,4,0,17,26.0
2057368,23346,prior,5,0,7,21.0
1730546,23346,prior,6,1,16,1.0
2396072,23346,prior,7,2,10,15.0
838756,23346,prior,8,0,13,12.0
3416132,23346,prior,9,1,10,8.0
206025,23346,prior,10,0,13,6.0
2955162,23346,prior,11,0,15,7.0
211371,23346,prior,12,4,13,11.0
2752112,23346,prior,13,2,14,5.0
2814090,23346,prior,14,3,9,29.0
2591331,23346,prior,15,2,17,6.0
1257150,23346,prior,16,2,10,7.0
1127721,23346,prior,17,5,19,3.0
1450312,23346,prior,18,4,13,6.0
101036,23346,prior,19,5,16,8.0
2208610,23346,prior,20,1,13,3.0
2939080,23346,prior,21,5,19,11.0
2589186,23346,prior,22,1,12,3.0
1292396,23346,prior,23,5,17,4.0
135273,23346,prior,24,5,9,7.0
3301325,23346,prior,25,1,12,3.0
